source,target,emd
Francine_Austin (6).jpg,Francine_Austin (8).jpg,0.0319326
Francine_Austin (6).jpg,Ballerina (6).jpg,0.098774
Francine_Austin (6).jpg,Ballerina (10).jpg,0.141191
Francine_Austin (6).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.1881
Francine_Austin (6).jpg,Adelaide_d_Orlean (3).jpg,0.544764
Francine_Austin (7).jpg,Rosa_Chinensis_Mutabilis (1).jpg,0.0563815
Francine_Austin (7).jpg,Perennial_SBlur (1).jpg,0.081584
Francine_Austin (7).jpg,Ballerina (6).jpg,0.0900601
Francine_Austin (7).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.157412
Francine_Austin (7).jpg,Adelaide_d_Orlean (3).jpg,0.443698
Francine_Austin (8).jpg,Francine_Austin (6).jpg,0.0319326
Francine_Austin (8).jpg,Ballerina (6).jpg,0.0668414
Francine_Austin (8).jpg,Ballerina (10).jpg,0.150657
Francine_Austin (8).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.170376
Francine_Austin (8).jpg,Adelaide_d_Orlean (3).jpg,0.535299
Francine_Austin (9).jpg,Allister_Stella_Gray (7).jpg,0.0477429
Francine_Austin (9).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.246288
Francine_Austin (9).jpg,Adelaide_d_Orlean (3).jpg,0.393593
Francine_Austin (9).jpg,Abraham_Darby.jpg,1.08371
Francine_Austin (9).jpg,Abbaye_de_Cluny (1).jpg,1.34244
Garden_of_Roses (1).jpg,Mme_Ameilland (26).jpg,0.250523
Garden_of_Roses (1).jpg,Belle_d_Orient (4).jpg,0.374651
Garden_of_Roses (1).jpg,Belle_d_Orient (2).jpg,0.419412
Garden_of_Roses (1).jpg,Abbaye_de_Cluny (1).jpg,0.426318
Garden_of_Roses (2).jpg,Elle (1).jpg,0.169715
Garden_of_Roses (2).jpg,Blanc_Double_De_Coubert (3).jpg,0.212123
Garden_of_Roses (2).jpg,Blanc_Double_De_Coubert (2).jpg,0.223456
Garden_of_Roses (2).jpg,Belami.jpg,0.298185
Garden_of_Roses (2).jpg,Astronomia (3).jpg,0.306961
Garden_of_Roses (3).jpg,Schloss_Eutin.jpg,0.341381
Garden_of_Roses (3).jpg,Marie_Pavie (3).jpg,0.353587
Garden_of_Roses (3).jpg,Little_White_Pet (2).jpg,0.358048
Garden_of_Roses (3).jpg,Gruss_An_Aachen (1).jpg,0.416706
Garden_of_Roses (3).jpg,Allister_Stella_Gray (3).jpg,0.42601
Gertrude_Jekyll (1).jpg,Violette (5).jpg,0.0253657
Gertrude_Jekyll (1).jpg,Mamy_Blue (1).jpg,0.0377637
Gertrude_Jekyll (1).jpg,Ballerina (5).jpg,0.0516375
Gertrude_Jekyll (1).jpg,Alice (6).jpg,0.0572176
Gertrude_Jekyll (1).jpg,Alice (5).jpg,0.119587
Gertrude_Jekyll (2).jpg,Bossa_Nova (4).jpg,0.093648
Gertrude_Jekyll (2).jpg,Bossa_Nova (2).jpg,0.0939996
Gertrude_Jekyll (2).jpg,Aloha (2).jpg,0.132925
Gertrude_Jekyll (2).jpg,Alice (4).jpg,0.272076
Gertrude_Jekyll (2).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.43019
Gertrude_Jekyll (3).jpg,Salet (3).jpg,0.020791
Gertrude_Jekyll (3).jpg,Aloha (4).jpg,0.0322064
Gertrude_Jekyll (3).jpg,Aloha (2).jpg,0.210579
Gertrude_Jekyll (3).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.264265
Gertrude_Jekyll (3).jpg,Adelaide_d_Orlean (3).jpg,0.705651
Gertrude_Jekyll (4).jpg,Petit_Bonheur (10).jpg,0.0353083
Gertrude_Jekyll (4).jpg,Ina_An_Mona (1).jpg,0.0388349
Gertrude_Jekyll (4).jpg,Gertrude_Jekyll (1).jpg,0.0640644
Gertrude_Jekyll (4).jpg,Ballerina (5).jpg,0.0645589
Gertrude_Jekyll (4).jpg,Alice (6).jpg,0.0786965
Gruss_An_Aachen (1).jpg,Felicia.jpg,0.222477
Gruss_An_Aachen (1).jpg,Aimee_Vibert (3).jpg,0.37267
Gruss_An_Aachen (1).jpg,Aimee_Vibert (1).jpg,0.454791
Gruss_An_Aachen (1).jpg,Adelaide_d_Orlean (3).jpg,0.566085
Gruss_An_Aachen (1).jpg,Abraham_Darby.jpg,0.932615
Gruss_An_Aachen (2).jpg,Felicia.jpg,0.238976
Gruss_An_Aachen (2).jpg,Cepcor (2).jpg,0.498214
Gruss_An_Aachen (2).jpg,Aimee_Vibert (3).jpg,0.537545
Gruss_An_Aachen (2).jpg,Aimee_Vibert (1).jpg,0.664846
Gruss_An_Aachen (2).jpg,Adelaide_d_Orlean (2).jpg,0.762503
Gruss_An_Aachen (3).jpg,Eglantyne (9).jpg,0.0639698
Gruss_An_Aachen (3).jpg,Bossa_Nova (7).jpg,0.0645301
Gruss_An_Aachen (3).jpg,Bossa_Nova (5).jpg,0.0909888
Gruss_An_Aachen (3).jpg,Blush_Noistte (9).jpg,0.142894
Gruss_An_Aachen (3).jpg,Belle_de_Sardain (1).jpg,0.152702
Gruss_An_Aachen (4).jpg,Palais_Royal (3).jpg,0.357361
Gruss_An_Aachen (4).jpg,Mme_Alfred_Carriere (4).jpg,0.390296
Gruss_An_Aachen (4).jpg,Marie_Pavie (5).jpg,0.419241
Gruss_An_Aachen (4).jpg,Little_White_Pet (3).jpg,0.423658
Gruss_An_Aachen (4).jpg,Aimee_Vibert (1).jpg,0.432646
Gruss_An_Aachen.jpg,Auguste_Renoir.jpg,0.259241
Gruss_An_Aachen.jpg,Allister_Stella_Gray (10).jpg,0.313439
Gruss_An_Aachen.jpg,Abraham_Darby.jpg,0.615482
Gruss_An_Aachen.jpg,Abbaye_de_Cluny (1).jpg,0.991742
Guirlande_Damourn (1).jpg,Phyllis_Bide (3).jpg,0.139778
Guirlande_Damourn (1).jpg,Marie_Jeanne (7).jpg,0.208928
Guirlande_Damourn (1).jpg,La_Giralda (2).jpg,0.260442
Guirlande_Damourn (1).jpg,Clotilde_Soupert (4).jpg,0.300488
Guirlande_Damourn (1).jpg,Allister_Stella_Gray (10).jpg,0.328202
Guirlande_Damourn (2).jpg,Marie_Pavie (2).jpg,0.187209
Guirlande_Damourn (2).jpg,Allister_Stella_Gray (3).jpg,0.211995
Guirlande_Damourn (2).jpg,Aimee_Vibert (1).jpg,0.272932
Guirlande_Damourn (2).jpg,Adelaide_d_Orlean (3).jpg,0.285106
Guirlande_Damourn (2).jpg,Adelaide_d_Orlean (1).jpg,0.912315
Guirlande_Damourn (3).jpg,Le_Grand_Huit (3).jpg,0.0881752
Guirlande_Damourn (3).jpg,Boule_de_Neige (2).jpg,0.089393
Guirlande_Damourn (3).jpg,Ballerina (3).jpg,0.208071
Guirlande_Damourn (3).jpg,Alice (3).jpg,0.267954
Guirlande_Damourn (3).jpg,Alice (2).jpg,0.374031
Guirlande_Damourn (4).jpg,Sombreuil (4).jpg,0.27783
Guirlande_Damourn (4).jpg,Belle_d_Orient (5).jpg,0.280689
Guirlande_Damourn (4).jpg,Ballerina (2).jpg,0.356461
Guirlande_Damourn (4).jpg,Aspirine_Rose (2).jpg,0.366313
Guirlande_Damourn (4).jpg,Abbaye_de_Cluny (1).jpg,0.475871
Guirlande_Rose (1).jpg,Veilchenblau (3).jpg,0.0262552
Guirlande_Rose (1).jpg,Guirlande_Rose (5).jpg,0.0275151
Guirlande_Rose (1).jpg,Charles_Rennie_Mac_Intosh (1).jpg,0.0540144
Guirlande_Rose (1).jpg,Ballerina (4).jpg,0.0888116
Guirlande_Rose (1).jpg,Alice (4).jpg,0.10927
Guirlande_Rose (2).jpg,Felicite_Parmentier (3).jpg,0.225581
Guirlande_Rose (2).jpg,Cepcor (4).jpg,0.298788
Guirlande_Rose (2).jpg,Cecile_Brunner (2).jpg,0.38268
Guirlande_Rose (2).jpg,Ballerina (1).jpg,0.484055
Guirlande_Rose (2).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.554187
Guirlande_Rose (3).jpg,Clotilde_Soupert (3).jpg,0.0933342
Guirlande_Rose (3).jpg,Cepcor (4).jpg,0.230106
Guirlande_Rose (3).jpg,Ballerinetta (2).jpg,0.332629
Guirlande_Rose (3).jpg,Adelaide_d_Orlean (3).jpg,0.451635
Guirlande_Rose (3).jpg,Adelaide_d_Orlean (2).jpg,0.68223
Guirlande_Rose (4).jpg,Mamy_Blue (1).jpg,0.0179737
Guirlande_Rose (4).jpg,Alice (6).jpg,0.029918
Guirlande_Rose (4).jpg,Alice (5).jpg,0.105775
Guirlande_Rose (4).jpg,Alice (4).jpg,0.181601
Guirlande_Rose (4).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.425369
Guirlande_Rose (5).jpg,Guirlande_Rose (1).jpg,0.0275151
Guirlande_Rose (5).jpg,Charles_Rennie_Mac_Intosh (1).jpg,0.0709705
Guirlande_Rose (5).jpg,Ballerina (4).jpg,0.0910543
Guirlande_Rose (5).jpg,Alice (4).jpg,0.125829
Guirlande_Rose (5).jpg,Alice (1).jpg,0.454726
Guirlande_Rose (6).jpg,Lavender_Dream (11).jpg,0.258761
Guirlande_Rose (6).jpg,Guirlande_Rose (7).jpg,0.292293
Guirlande_Rose (6).jpg,Alice (1).jpg,0.293283
Guirlande_Rose (6).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.563044
Guirlande_Rose (6).jpg,Adelaide_d_Orlean (3).jpg,0.936913
Guirlande_Rose (7).jpg,Robin_Hood (10).jpg,0.165587
Guirlande_Rose (7).jpg,Pierre_de_Ronsard (18).jpg,0.1915
Guirlande_Rose (7).jpg,Alice (1).jpg,0.238154
Guirlande_Rose (7).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.60099
Guirlande_Rose (7).jpg,Adelaide_d_Orlean (3).jpg,1.04007
Heavenly_Pink.jpg,Lavender_Dream (8).jpg,0.15727
Heavenly_Pink.jpg,Lavender_Dream (6).jpg,0.214825
Heavenly_Pink.jpg,Alice (1).jpg,0.242764
Heavenly_Pink.jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.602086
Heavenly_Pink.jpg,Adelaide_d_Orlean (3).jpg,1.04098
Honore_de_Balzac (1).jpg,Cepcor (3).jpg,0.096279
Honore_de_Balzac (1).jpg,Burgundy_Ice (7).jpg,0.217431
Honore_de_Balzac (1).jpg,Bossa_Nova (3).jpg,0.25774
Honore_de_Balzac (1).jpg,Blush_Noistte (9).jpg,0.264313
Honore_de_Balzac (1).jpg,Blush_Noistte (8).jpg,0.289007
IcebergCI (1).jpg,Sourire_d_Orchidee (12).jpg,0.192777
IcebergCI (1).jpg,Cepcor (2).jpg,0.208371
IcebergCI (1).jpg,Allister_Stella_Gray (3).jpg,0.251886
IcebergCI (1).jpg,Adelaide_d_Orlean (3).jpg,0.30003
IcebergCI (1).jpg,Adelaide_d_Orlean (2).jpg,0.810259
IcebergCI (2).jpg,Penelopejpg (2).jpg,0.287694
IcebergCI (2).jpg,Ballerinetta (1).jpg,0.303407
IcebergCI (2).jpg,Aimee_Vibert (1).jpg,0.342389
IcebergCI (2).jpg,Adelaide_d_Orlean (3).jpg,0.625008
IcebergCI (2).jpg,Adelaide_d_Orlean (2).jpg,0.936979
IcebergCI (3).jpg,Petit_Trianon (2).jpg,0.17063
IcebergCI (3).jpg,Ballerinetta (3).jpg,0.238256
IcebergCI (3).jpg,Allister_Stella_Gray (8).jpg,0.305592
IcebergCI (3).jpg,Allister_Stella_Gray (3).jpg,0.334561
IcebergCI (3).jpg,Adelaide_d_Orlean (3).jpg,0.368164
IcebergCI (4).jpg,Clotilde_Soupert (4).jpg,0.200852
IcebergCI (4).jpg,Belle_de_Sardain (2).jpg,0.265004
IcebergCI (4).jpg,Ballerinetta (3).jpg,0.265964
IcebergCI (4).jpg,Allister_Stella_Gray (8).jpg,0.349301
IcebergCI (4).jpg,Allister_Stella_Gray (5).jpg,0.409689
Imperatrice_Frah (1).jpg,Zaide (3).jpg,0.0939733
Imperatrice_Frah (1).jpg,Michele_Meilland (22).jpg,0.1381
Imperatrice_Frah (1).jpg,Bukavu (2).jpg,0.148107
Imperatrice_Frah (1).jpg,Belami.jpg,0.15458
Imperatrice_Frah (1).jpg,Astronomia (2).jpg,0.164374
Imperatrice_Frah (2).jpg,Souvernir_du_Docteur_Jamain (1).jpg,0.0953236
Imperatrice_Frah (2).jpg,Jubile_du_Prince_de_Monaco (3).jpg,0.101494
Imperatrice_Frah (2).jpg,Imperatrice_Frah (4).jpg,0.104784
Imperatrice_Frah (2).jpg,Alice (3).jpg,0.105963
Imperatrice_Frah (2).jpg,Alice (2).jpg,0.40931
Imperatrice_Frah (3).jpg,Bolchoi (2).jpg,0.0816426
Imperatrice_Frah (3).jpg,Bolchoi (1).jpg,0.151315
Imperatrice_Frah (3).jpg,Blanc_Double_De_Coubert (3).jpg,0.228189
Imperatrice_Frah (3).jpg,Blanc_Double_De_Coubert (2).jpg,0.294245
Imperatrice_Frah (3).jpg,Allister_Stella_Gray (6).jpg,0.295002
Imperatrice_Frah (4).jpg,Pierre_de_Ronsard (2).jpg,0.0807524
Imperatrice_Frah (4).jpg,Ballerina (3).jpg,0.0869932
Imperatrice_Frah (4).jpg,Alice (3).jpg,0.182559
Imperatrice_Frah (4).jpg,Alice (2).jpg,0.459244
Imperatrice_Frah (4).jpg,Abbaye_de_Cluny (1).jpg,1.0013
Imperatrice_Frah (5).jpg,Mme_Ameilland (21).jpg,0.0920424
Imperatrice_Frah (5).jpg,Jardin_de_Valloires (2).jpg,0.114998
Imperatrice_Frah (5).jpg,Bouquet_Parfait (1).jpg,0.179354
Imperatrice_Frah (5).jpg,Ballerina (2).jpg,0.21761
Imperatrice_Frah (5).jpg,Angela (2).jpg,0.306759
Imperatrice_Frah (6).jpg,Burgundy_Ice (2).jpg,0.0856083
Imperatrice_Frah (6).jpg,Aspirine_Rose (3).jpg,0.17843
Imperatrice_Frah (6).jpg,Aspirine_Rose (1).jpg,0.281562
Imperatrice_Frah (6).jpg,Allister_Stella_Gray (4).jpg,0.406481
Imperatrice_Frah (6).jpg,Alice (3).jpg,0.507124
Imperatrice_Frah (7).jpg,Dolomiti.jpg,0.143112
Imperatrice_Frah (7).jpg,Bolchoi (1).tif,0.271656
Imperatrice_Frah (7).jpg,Angela (2).jpg,0.423865
Imperatrice_Frah (7).jpg,Abbaye_de_Cluny (1).jpg,0.776825
Ina_An_Mona (1).jpg,Gertrude_Jekyll (4).jpg,0.0388349
Ina_An_Mona (1).jpg,Ballerina (5).jpg,0.0599943
Ina_An_Mona (1).jpg,Alice (6).jpg,0.072218
Ina_An_Mona (1).jpg,Alice (5).jpg,0.0791944
Ina_An_Mona (1).jpg,Alice (4).jpg,0.193378
Ina_An_Mona (2).jpg,Susan_Hampshire (1).jpg,0.0348902
Ina_An_Mona (2).jpg,Michele_Meilland (33).jpg,0.0566032
Ina_An_Mona (2).jpg,Gertrude_Jekyll (3).jpg,0.0576226
Ina_An_Mona (2).jpg,Aloha (4).jpg,0.069114
Ina_An_Mona (2).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.228215
Ina_An_Mona (3).jpg,Susan_Hampshire (4).jpg,0.0546411
Ina_An_Mona (3).jpg,Mary_Rose (4).jpg,0.0574271
Ina_An_Mona (3).jpg,Larissa (5).jpg,0.0670089
Ina_An_Mona (3).jpg,Bossa_Nova (6).jpg,0.0744363
Ina_An_Mona (3).jpg,Alice (4).jpg,0.0894251
Ina_An_Mona (4).jpg,Ballerina (10).jpg,0.0261158
Ina_An_Mona (4).jpg,Alice (5).jpg,0.0990783
Ina_An_Mona (4).jpg,Alice (4).jpg,0.266913
Ina_An_Mona (4).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.273239
Ina_An_Mona (4).jpg,Adelaide_d_Orlean (3).jpg,0.711489
Ingrid_Bergman (1).tif,Mr_Lincoln (4).jpg,0.399124
Ingrid_Bergman (1).tif,Louis_de_Funes (1).jpg,0.439489
Ingrid_Bergman (1).tif,Le_Grand_Huit (1).jpg,0.479318
Ingrid_Bergman (1).tif,Jubile_du_Prince_de_Monaco (2).jpg,0.560004
Ingrid_Bergman (1).tif,Fox_Trot (3).jpg,0.623696
Ingrid_Bergman (2).tif,Bolchoi (4).jpg,0.401136
Ingrid_Bergman (2).tif,Bolchoi (3).tif,0.7381
Ingrid_Bergman (2).tif,Bolchoi (2).tif,0.789343
Ingrid_Bergman (2).tif,Blanc_Double_De_Coubert (1).jpg,0.88793
Ingrid_Bergman (2).tif,Angela (2).jpg,0.888035
Ingrid_Bergman (3).tif,Rosenstadt_Freising (2).jpg,0.595922
Ingrid_Bergman (3).tif,Mary_Rose (5).jpg,0.595923
Ingrid_Bergman (3).tif,Jubile_du_Prince_de_Monaco (6).jpg,0.601416
Ingrid_Bergman (3).tif,jolie_Mome (2).jpg,0.66289
Ingrid_Bergman (3).tif,Elle (2).jpg,0.671298
Jacqueline_Du_Pre.jpg,Virgo (3).jpg,0.150092
Jacqueline_Du_Pre.jpg,Palais_Royal (4).jpg,0.217818
Jacqueline_Du_Pre.jpg,Adelaide_d_Orlean (3).jpg,0.221732
Jacqueline_Du_Pre.jpg,Adelaide_d_Orlean (1).jpg,1.052
Jacqueline_Du_Pre.jpg,Abraham_Darby.jpg,1.23602
Jacques_Cartier (1).jpg,Aloha (1).jpg,0.0636276
Jacques_Cartier (1).jpg,Alice (4).jpg,0.139111
Jacques_Cartier (1).jpg,Alice (1).jpg,0.508263
Jacques_Cartier (1).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.532464
Jacques_Cartier (1).jpg,Adelaide_d_Orlean (3).jpg,0.973792
Jacques_Cartier (2).jpg,Pepita.jpg,0.0503901
Jacques_Cartier (2).jpg,Ballerina (5).jpg,0.104952
Jacques_Cartier (2).jpg,Alice (5).jpg,0.156389
Jacques_Cartier (2).jpg,Alice (4).jpg,0.227952
Jacques_Cartier (2).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.453464
Jacques_Cartier (3).jpg,Bossa_Nova (1).jpg,0.0442391
Jacques_Cartier (3).jpg,Aloha (1).jpg,0.0794534
Jacques_Cartier (3).jpg,Alice (6).jpg,0.11826
Jacques_Cartier (3).jpg,Alice (4).jpg,0.190732
Jacques_Cartier (3).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.495043
Jacques_Cartier (4).jpg,Sissi (2).jpg,0.0290681
Jacques_Cartier (4).jpg,Mary_Rose (1).jpg,0.0374909
Jacques_Cartier (4).jpg,Lavender_Dream (5).jpg,0.0666303
Jacques_Cartier (4).jpg,Larissa (2).jpg,0.0684689
Jacques_Cartier (4).jpg,Larissa (1).jpg,0.0711163
Jardins_de_Bagatelles (1).jpg,Paul_Ricard (1).jpg,0.333522
Jardins_de_Bagatelles (1).jpg,Jeanne_Moreaue (1).jpg,0.380081
Jardins_de_Bagatelles (1).jpg,Aimee_Vibert (3).jpg,0.428843
Jardins_de_Bagatelles (1).jpg,Aimee_Vibert (2).jpg,0.548064
Jardins_de_Bagatelles (1).jpg,Aimee_Vibert (1).jpg,0.706361
Jardins_de_Bagatelles (2).jpg,Burgundy_Ice (2).jpg,0.199236
Jardins_de_Bagatelles (2).jpg,Aspirine_Rose (3).jpg,0.324983
Jardins_de_Bagatelles (2).jpg,Alice (3).jpg,0.38683
Jardins_de_Bagatelles (2).jpg,Alice (2).jpg,0.574214
Jardins_de_Bagatelles (2).jpg,Abbaye_de_Cluny (1).jpg,0.841452
Jardins_de_Bagatelles (3).jpg,Diane_de_Poitiers (1).jpg,0.0659566
Jardins_de_Bagatelles (3).jpg,Cornelia (1).jpg,0.263212
Jardins_de_Bagatelles (3).jpg,Burgundy_Ice (8).jpg,0.340203
Jardins_de_Bagatelles (3).jpg,Burgundy_Ice (2).jpg,0.393761
Jardins_de_Bagatelles (3).jpg,Ballerina (2).jpg,0.405622
Jardin_de_Valloires (1).jpg,Auguste_Renoir (2).jpg,0.0749817
Jardin_de_Valloires (1).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.175916
Jardin_de_Valloires (1).jpg,Adelaide_d_Orlean (3).jpg,0.589696
Jardin_de_Valloires (1).jpg,Abraham_Darby.jpg,0.965939
Jardin_de_Valloires (1).jpg,Abbaye_de_Cluny (1).jpg,1.2966
Jardin_de_Valloires (2).jpg,Mme_Ameilland (21).jpg,0.103597
Jardin_de_Valloires (2).jpg,Imperatrice_Frah (5).jpg,0.114998
Jardin_de_Valloires (2).jpg,Bouquet_Parfait (1).jpg,0.21666
Jardin_de_Valloires (2).jpg,Ballerina (2).jpg,0.279738
Jardin_de_Valloires (2).jpg,Angela (2).jpg,0.283665
Jardin_de_Valloires (3).jpg,Queen_Elisabeth (3).jpg,0.168484
Jardin_de_Valloires (3).jpg,Dolomiti.jpg,0.18542
Jardin_de_Valloires (3).jpg,Bukavu (5).tif,0.237427
Jardin_de_Valloires (3).jpg,Bolchoi (1).tif,0.242036
Jardin_de_Valloires (3).jpg,Angela (2).jpg,0.341238
Jardin_de_Valloires (4).jpg,Pierre_de_Ronsard (1).jpg,0.25139
Jardin_de_Valloires (4).jpg,Little_White_Pet (5).jpg,0.252221
Jardin_de_Valloires (4).jpg,Little_White_Pet (2).jpg,0.275179
Jardin_de_Valloires (4).jpg,Allister_Stella_Gray (9).jpg,0.309246
Jardin_de_Valloires (4).jpg,Allister_Stella_Gray (2).jpg,0.509921
Jardin_de_Valloires (5).jpg,Violette (6).jpg,0.059955
Jardin_de_Valloires (5).jpg,Blush_Noistte (1).jpg,0.0793555
Jardin_de_Valloires (5).jpg,Ballerina (6).jpg,0.105348
Jardin_de_Valloires (5).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.109181
Jardin_de_Valloires (5).jpg,Adelaide_d_Orlean (3).jpg,0.586658
Jeanne_Moreaue (1).jpg,Allister_Stella_Gray (1).jpg,0.244611
Jeanne_Moreaue (1).jpg,Aimee_Vibert (2).jpg,0.363751
Jeanne_Moreaue (1).jpg,Aimee_Vibert (1).jpg,0.621681
Jeanne_Moreaue (1).jpg,Adelaide_d_Orlean (3).jpg,0.833184
Jeanne_Moreaue (1).jpg,Abbaye_de_Cluny (1).jpg,0.874427
Jeanne_Moreaue (2).jpg,Images_segmentees_2/Marie_Jeanne (3).jpg,0.203121
Jeanne_Moreaue (2).jpg,Allister_Stella_Gray (8).jpg,0.235213
Jeanne_Moreaue (2).jpg,Allister_Stella_Gray (5).jpg,0.261271
Jeanne_Moreaue (2).jpg,Aimee_Vibert (1).jpg,0.277576
Jeanne_Moreaue (2).jpg,Adelaide_d_Orlean (3).jpg,0.296233
Joachim_du_Bellay (1).jpg,Bossa_Nova (3).jpg,0.0708259
Joachim_du_Bellay (1).jpg,Angela (1).jpg,0.269322
Joachim_du_Bellay (1).jpg,Allister_Stella_Gray (10).jpg,0.380371
Joachim_du_Bellay (1).jpg,Alexendra_Princesse_de_Luxembourg (1).jpg,0.556637
Joachim_du_Bellay (1).jpg,Adelaide_d_Orlean (3).jpg,0.63646
Joachim_du_Bellay (2).jpg,Leonard_de_Vinci (2).jpg,0.307552
Joachim_du_Bellay (2).jpg,Astronomia (1).jpg,0.39158
Joachim_du_Bellay (2).jpg,Abraham_Darby.jpg,0.529639
Joachim_du_Bellay (2).jpg,Abbaye_de_Cluny (1).jpg,0.991603
jolie_Mome (1).jpg,Polka (3).jpg,0.638577
jolie_Mome (1).jpg,Michele_Meilland (11).jpg,0.648203
jolie_Mome (1).jpg,La_Sevillana (6).jpg,0.70455
jolie_Mome (1).jpg,La_Sevillana (3).jpg,0.706308
jolie_Mome (1).jpg,La_Sevillana (11).jpg,0.749992
jolie_Mome (2).jpg,Cornelia (1).jpg,0.120045
jolie_Mome (2).jpg,Aspirine_Rose (1).jpg,0.268471
jolie_Mome (2).jpg,Allister_Stella_Gray (2).jpg,0.498658
jolie_Mome (2).jpg,Abbaye_de_Cluny (1).jpg,0.548899
Jubile_du_Prince_de_Monaco (1).jpg,Imperatrice_Frah (5).jpg,0.122692
Jubile_du_Prince_de_Monaco (1).jpg,Bukavu (1).tif,0.231869
Jubile_du_Prince_de_Monaco (1).jpg,Bouquet_Parfait (1).jpg,0.239282
Jubile_du_Prince_de_Monaco (1).jpg,Ballerina (2).jpg,0.266576
Jubile_du_Prince_de_Monaco (1).jpg,Angela (2).jpg,0.333144
Jubile_du_Prince_de_Monaco (2).jpg,Mr_Lincoln (4).jpg,0.326578
Jubile_du_Prince_de_Monaco (2).jpg,Burgundy_Ice (4).jpg,0.39422
Jubile_du_Prince_de_Monaco (2).jpg,Bolchoi (4).jpg,0.601406
Jubile_du_Prince_de_Monaco (2).jpg,Angela (2).jpg,0.624394
Jubile_du_Prince_de_Monaco (2).jpg,Abraham_Darby.jpg,0.93353
Jubile_du_Prince_de_Monaco (3).jpg,Alice (3).jpg,0.0667529
Jubile_du_Prince_de_Monaco (3).jpg,Alice (2).jpg,0.388609
Jubile_du_Prince_de_Monaco (3).jpg,Alexendra_Princesse_de_Luxembourg (2).jpg,1.01407
Jubile_du_Prince_de_Monaco (3).jpg,Abbaye_de_Cluny (1).jpg,1.03322
Jubile_du_Prince_de_Monaco (4).jpg,Pierre_de_Ronsard (8).jpg,0.977069
Jubile_du_Prince_de_Monaco (4).jpg,Mr_Lincoln (5).jpg,0.981652
Jubile_du_Prince_de_Monaco (4).jpg,Michele_Meilland (11).jpg,0.9972
Jubile_du_Prince_de_Monaco (4).jpg,jolie_Mome (1).jpg,1.01689
Jubile_du_Prince_de_Monaco (4).jpg,Burgundy_Ice (5).jpg,1.09225
Jubile_du_Prince_de_Monaco (5).jpg,Sourire_d_Orchidee (6).jpg,0.166576
Jubile_du_Prince_de_Monaco (5).jpg,Kosmos (4).jpg,0.209206
Jubile_du_Prince_de_Monaco (5).jpg,Francine_Austin (4).jpg,0.279527
Jubile_du_Prince_de_Monaco (5).jpg,Bolchoi (1).tif,0.453961
Jubile_du_Prince_de_Monaco (5).jpg,Aspirine_Rose (2).jpg,0.481301
Jubile_du_Prince_de_Monaco (6).jpg,Diane_de_Poitiers (1).jpg,0.131068
Jubile_du_Prince_de_Monaco (6).jpg,Cornelia (2).jpg,0.206107
Jubile_du_Prince_de_Monaco (6).jpg,Cornelia (1).jpg,0.253033
Jubile_du_Prince_de_Monaco (6).jpg,Burgundy_Ice (2).jpg,0.301924
Jubile_du_Prince_de_Monaco (6).jpg,Aspirine_Rose (3).jpg,0.387177
Kosmos (1).jpg,Mme_Ameilland (18).jpg,0.16497
Kosmos (1).jpg,Mme_Ameilland (17).jpg,0.240309
Kosmos (1).jpg,Mme_Alfred_Carriere (3).jpg,0.242505
Kosmos (1).jpg,Mme_Alfred_Carriere (2).tif,0.250552
Kosmos (1).jpg,Aspirine_Rose (1).jpg,0.259735
Kosmos (2).jpg,Seagull (2).jpg,0.145219
Kosmos (2).jpg,Aimee_Vibert (1).jpg,0.181823
Kosmos (2).jpg,Adelaide_d_Orlean (3).jpg,0.303768
Kosmos (2).jpg,Adelaide_d_Orlean (1).jpg,0.892585
Kosmos (2).jpg,Abraham_Darby.jpg,1.0491
Kosmos (3).jpg,Marie_Pavie (1).jpg,0.153793
Kosmos (3).jpg,Kosmos (2).jpg,0.187966
Kosmos (3).jpg,Ballerinetta (1).jpg,0.226236
Kosmos (3).jpg,Allister_Stella_Gray (8).jpg,0.320277
Kosmos (3).jpg,Allister_Stella_Gray (5).jpg,0.344418
Kosmos (4).jpg,Jubile_du_Prince_de_Monaco (5).jpg,0.209206
Kosmos (4).jpg,Francine_Austin (4).jpg,0.278916
Kosmos (4).jpg,Aspirine_Rose (2).jpg,0.451512
